word_id	stanza	loc	position	arabic	close	standard	edclose	variant	note	root	english
2365	223	b	2	أُپٖسِ	upesi	upesi	upesi				
2366	223	b	3	نَ	na	na	na				
2367	223	b	4	هَرَكَ	haraka	haraka	haraka				
2368	223	c	1	تَمَشَ	ṯamasha	tamasha	ṯamasha				
2369	223	c	2	أَكَئِوٖكَ	akaiweka	akaiweka	akaiweka				
2404	226	d	1	نَاءٖ	nae	nae	nae				
2370	223	d	1	نَ	na	na	na				
2371	223	d	2	مَاءِ	mai	mai	mai				
2372	223	d	3	كَوَپٖكٖيَ	kawapekeya	kawapekeya	kawapekeya				
2405	226	d	2	أَكَسُكُتُوَ	akasukuṯuwa	akasukutuwa	akasukuṯuwa				
2395	226	a	1	أَكَئِنُكَ	akainuka	akainuka	akainuka				
2382	224	d	1	وَلَ	wala	wala	wala				
2383	224	d	2	أَسِلٖ	asile	asile	asile				
2384	224	d	3	نَبِيَ	nabiya	nabiya	nabiya				
2396	226	a	2	كِٹِنِ	kiţini	kitini	kiţini				
2385	225	a	1	مَرَ	mara	mara	mara				
2386	225	a	2	ٹَاٹُ	ţāţu	tatu	ţāţu				
2387	225	a	3	كْوَ	kwa	kwa	kwa				
2388	225	a	4	هَكِكَ	hakika	hakika	hakika				
2389	225	b	1	مْكٗنٗ	mkono	mkono	mkono				
2390	225	b	2	أَلِؤُپٖكَ	aliupeka	aliupeka	aliupeka				
2423	228	c	1	فَتُمَ	faṯuma	fatuma	faṯuma				
2391	225	c	1	أَكِشَ	akisha	akisha	akisha				
2397	226	b	1	كَپٗوَ	kapowa	kapowa	kapowa				
2398	226	b	2	مَاءِ	mai	mai	mai				
2399	226	b	3	أَمِيْرِ	amı̄ri	amiri	amı̄ri				
2412	227	c	1	أَكَوَآڠَ	akawaga	akawaga	akawaga				
2413	227	c	2	كْوَ	kwa	kwa	kwa				
2406	227	a	1	تَمْبُوْ	ṯambuu	tambuu	ṯambuu				
2407	227	a	2	يَ	ya	ya	ya				
2400	226	c	1	نَ	na	na	na				
2401	226	c	2	يَ	ya	ya	ya				
2402	226	c	3	كُنْوَ	kunwa	kunwa	kunwa				
2403	226	c	4	كِكٗمْبٖنِ	kikombeni	kikombeni	kikombeni				
2408	227	a	3	كُخِتَرِ	kukhiṯari	kuhitari	kukhiṯari				
2414	227	c	3	هٖرِ	heri	heri	heri				
2409	227	b	1	هَپٗ	hapo	hapo	hapo				
2410	227	b	2	كَپٗوَ	kapowa	kapowa	kapowa				
2411	227	b	3	بَشِيْرِ	bashı̄ri	bashiri	bashı̄ri				
2417	228	a	1	ٹُمْوَ	ţumwa	tumwa	ţumwa				
2418	228	a	2	أَكِشَ	akisha	akisha	akisha				
2415	227	d	1	ٹُمْوَ	ţumwa	tumwa	ţumwa				
2416	227	d	2	أَكَئِتٗكٖيَ	akaiṯokeya	akaitokeya	akaiṯokeya				
2419	228	a	3	كُتٗكَ	kuṯoka	kutoka	kuṯoka				
2420	228	b	1	نَاءٗ	nao	nao	nao				
2421	228	b	2	كُلَ	kula	kula	kula				
2422	228	b	3	وَمٖكْوِشَ	wamekwisha	wamekwisha	wamekwisha				
2428	229	a	2	فَتُمَ	faṯuma	fatuma	faṯuma				
2425	228	d	1	مَاءِ	mai	mai	mai				
2430	229	b	2	أَكَئِٹِزَمَ	akaiţizama	akaitizama	akaiţizama				
2427	229	a	1	أَكَئِيٗنَ	akaiyona	akaiyona	akaiyona				
2429	229	b	1	پٹٖ	pţe	pte	pţe				
2431	229	c	1	يَپِسِيٗ	yapisiyo	yapisiyo	yapisiyo				
2432	229	c	2	يَ	ya	ya	ya				
2433	229	c	3	نْيُمَ	nyuma	nyuma	nyuma				
2489	235	b	2	حُسَيْنِ	ḥusayni	husayni	ḥusayni				
2434	229	d	1	يٗتٖ	yoṯe	yote	yoṯe				
2435	229	d	2	يَكَمْرُدِيَ	yakamruḏiya	yakamrudiya	yakamruḏiya				
2460	232	c	1	أَكَنٖنْدَ	akanenḏa	akanenda	akanenḏa				
2436	230	a	1	عَلِيْ	'alii	'alii	'alii				
2437	230	a	2	أكَتَمْكَ	kaṯamka	katamka	kaṯamka				
2461	232	c	2	كْوَ	kwa	kwa	kwa				
2462	232	c	3	أَمِيْنِ	amı̄ni	amini	amı̄ni				
2438	230	b	1	مْبٗنَ	mbona	mbona	mbona				
2439	230	b	2	أُمٖبَدِلِكَ	umebaḏilika	umebadilika	umebaḏilika				
2440	230	c	1	كَمَ	kama	kama	kama				
2441	230	c	2	أُمٖزٗؤُدِكَ	umezouḏika	umezoudika	umezouḏika				
2478	234	b	1	مٖكُسِرِ	mekusiri	mekusiri	mekusiri				
2479	234	b	2	كِيَ	kiya	kiya	kiya				
2442	230	d	1	يٖؤٗ	yeo	yeo	yeo				
2443	230	d	2	نِكِكْوَنْڠَلِيَ	nikikwangaliya	nikikwangaliya	nikikwangaliya				
2463	232	d	1	حر	ḥr	hr	ḥr				
2464	232	d	2	أَكَمْوَمْبِيَ	akamwambiya	akamwambiya	akamwambiya				
2444	231	a	1	فَتُمَ	faṯuma	fatuma	faṯuma				
2445	231	a	2	َكَرَدِدِ	akaraḏiḏi	akaradidi	akaraḏiḏi				
2446	231	b	1	وٖوٖ	wewe	wewe	wewe				
2447	231	b	2	هُنٖنْدِ	hunenḏi	hunendi	hunenḏi				
2448	231	b	3	بَعِيْدِ	ba'ı̄ḏi	ba'idi	ba'ı̄ḏi				
2480	234	b	3	نِنِ	nini	nini	nini				
2449	231	c	1	نِلٗنَلٗ	nilonalo	nilonalo	nilonalo				
2450	231	c	2	سِنَ	sina	sina	sina				
2451	231	c	3	بُدِ	buḏi	budi	buḏi				
2465	233	a	1	حَسَنِ	ḥasani	hasani	ḥasani				
2466	233	a	2	كِشَ	kisha	kisha	kisha				
2467	233	a	3	كُفِكَ	kufika	kufika	kufika				
2452	231	d	1	إِلَّا	illā	illa	illā				
2453	231	d	2	نَاوٖ	nāwe	nawe	nāwe				
2454	231	d	3	كُكْوَمْبِيَ	kukwambiya	kukwambiya	kukwambiya				
2455	232	a	1	أَكِسِكِيَ	akisikiya	akisikiya	akisikiya				
2456	232	a	2	حَسَنِ	ḥasani	hasani	ḥasani				
2496	236	a	1	أَكَمْجِبُ	akamjibu	akamjibu	akamjibu				
2457	232	b	1	كَتٗكَ	kaṯoka	katoka	kaṯoka				
2458	232	b	2	كُلٖ	kule	kule	kule				
2459	232	b	3	نْيُمْبَنِ	nyumbani	nyumbani	nyumbani				
2481	234	c	1	مْوٖنْيٖوٖ	mwenyewe	mwenyewe	mwenyewe				
2468	233	b	1	كْوَ	kwa	kwa	kwa				
2469	233	b	2	مْٹُمٖ	mţume	mtume	mţume				
2470	233	b	3	كَتَمْكَ	kaṯamka	katamka	kaṯamka				
2482	234	c	2	هَكُبَئِنِ	hakubaini	hakubaini	hakubaini				
2471	233	c	1	مِمِ	mimi	mimi	mimi				
2472	233	c	2	أَمٖكَسِرِكَ	amekasirika	amekasirika	amekasirika				
2497	236	a	2	حَسَنِ	ḥasani	hasani	ḥasani				
2473	233	d	1	بِبِ	bibi	bibi	bibi				
2474	233	d	2	يَنْڠُ	yangu	yangu	yangu				
2475	233	d	3	نَكْوَمْبِيَ	nakwambiya	nakwambiya	nakwambiya				
2483	234	d	1	مٗيٗ	moyo	moyo	moyo				
2484	234	d	2	سِكُفَهَمِيَ	sikufahamiya	sikufahamiya	sikufahamiya				
2476	234	a	1	أَكَمُؤُزَ	akamuuza	akamuuza	akamuuza				
2477	234	a	2	أمِيْنِ	mı̄ni	mini	mı̄ni				
2490	235	c	1	آٹِ	ţi	ti	ţi				
2491	235	c	2	مٖكُيَ	mekuya	mekuya	mekuya				
2492	235	c	3	مْڠٖنِ	mgeni	mgeni	mgeni				
2485	235	a	1	كُرُدِ	kuruḏi	kurudi	kuruḏi				
2486	235	a	2	كْوَكٖ	kwake	kwake	kwake				
2487	235	a	3	نْدِيَنِ	nḏiyani	ndiyani	nḏiyani				
2488	235	b	1	أَكَمُؤٗنَ	akamuona	akamuona	akamuona				
2509	237	b	2	حُسَيْنِ	ḥusayni	husayni	ḥusayni				
2511	237	c	2	وَ	wa	wa	wa				
2493	235	d	1	هُكُ	huku	huku	huku				
2494	235	d	2	كْوٖٹُ	kweţu	kwetu	kweţu				
2495	235	d	3	نَسِكِيَ	nasikiya	nasikiya	nasikiya				
2504	236	d	1	هٗيٗ	hoyo	hoyo	hoyo				
2501	236	c	1	َِنَ	aina	aina	aina				
2502	236	c	2	يٖيٖ	yeye	yeye	yeye				
2498	236	b	1	مْوٖنْيٖ	mwenye	mwenye	mwenye				
2499	236	b	2	خَتَرِ	khaṯari	hatari	khaṯari				
2500	236	b	3	هُئِنِ	huini	huini	huini				
2503	236	c	3	تَمْكِنِ	ṯamkini	tamkini	ṯamkini				
2505	236	d	2	أَمٖزٗوَمْبِيَ	amezowambiya	amezowambiya	amezowambiya				
2506	237	a	1	أَكَپِٹَ	akapiţa	akapita	akapiţa				
2507	237	a	2	مْلَنْڠٗنِ	mlangoni	mlangoni	mlangoni				
2508	237	b	1	أَكَرَدِدِ	akaraḏiḏi	akaradidi	akaraḏiḏi				
2512	237	c	3	مْتَكِيَن	mṯakiyan	mtakiyan	mṯakiyan				
2514	237	d	2	أَلِوَپٗتٖيَ	aliwapoṯeya	aliwapoteya	aliwapoṯeya				
2510	237	c	1	آسَ	sa	sa	sa				
2516	238	a	2	بَبَكٖ	babake	babake	babake				
2513	237	d	1	پٖنُ	penu	penu	penu				
2515	238	a	1	أَكَمُؤُزَ	akamuuza	akamuuza	akamuuza				
2563	242	c	2	هَنَ	hana	hana	hana				
2564	242	c	3	تَبَسَمُ	ṯabasamu	tabasamu	ṯabasamu				
2546	241	a	1	كْوٖنُ	kwenu	kwenu	kwenu				
2517	238	b	1	أُ	u	u	u				
2518	238	b	2	نَنِ	nani	nani	nani				
2519	238	b	3	هُنٖنَ	hunena	hunena	hunena				
2520	238	b	4	پْوٖكٖ	pweke	pweke	pweke				
2547	241	a	2	كُئِيٖ	kuiye	kuiye	kuiye				
2548	241	a	3	مْڠٖنِ	mgeni	mgeni	mgeni				
2521	238	c	1	أَكَمْبَ	akamba	akamba	akamba				
2522	238	c	2	خٖيْرِ	khēri	heri	khēri				
2523	238	c	3	بِتٗكٖ	biṯoke	bitoke	biṯoke				
2524	238	d	1	خَبَرِ	khabari	habari	khabari				
2525	238	d	2	زِمٖئٖنٖيَ	zimeeneya	zimeeneya	zimeeneya				
2583	244	b	3	كِسِرَنِ	kisirani	kisirani	kisirani				
2549	241	b	1	هِلٗ	hilo	hilo	hilo				
2526	239	a	1	كُمٖپَنَنَ	kumepanana	kumepanana	kumepanana				
2527	239	a	2	خَبَرِ	khabari	habari	khabari				
2550	241	b	2	هُكُؤُذِيَنِ	hukuudhiyani	hukuudhiyani	hukuudhiyani				
2528	239	b	1	جَمِيْعِ	jamī'i	jami'i	jamī'i				
2529	239	b	2	يَ	ya	ya	ya				
2530	239	b	3	أَنْشَارِ	anshāri	anshari	anshāri				
2531	239	c	1	أَمٖكُيَ	amekuya	amekuya	amekuya				
2532	239	c	2	جَعْفَرِ	ja'fari	ja'fari	ja'fari				
2565	242	d	1	عَلِيْ	'alii	'alii	'alii				
2566	242	d	2	كِمْوَنْڠَلِيَ	kimwangaliya	kimwangaliya	kimwangaliya				
2551	241	c	1	تَمُوٖكَ	ṯamuweka	tamuweka	ṯamuweka				
2533	239	d	1	وَ	wa	wa	wa				
2534	239	d	2	مَوْلَانَا	mawlānā	maulana	mawlānā				
2535	239	d	3	عَلِيَ	'aliya	'aliya	'aliya				
2552	241	c	2	هُكُ	huku	huku	huku				
2553	241	c	3	نْيُمْبَنِ	nyumbani	nyumbani	nyumbani				
2536	240	a	1	هَپٗ	hapo	hapo	hapo				
2537	240	a	2	عَلِيْ	'alii	'alii	'alii				
2538	240	a	3	حَيْدَرِ	ḥayḏari	haydari	ḥayḏari				
2539	240	b	1	نٖنٗ	neno	neno	neno				
2540	240	b	2	أَلِلٗفَسِرِ	alilofasiri	alilofasiri	alilofasiri				
2554	241	d	1	هُئِنَ	huina	huina	huina				
2555	241	d	2	هَتٗتٖمْبٖيَ	haṯoṯembeya	hatotembeya	haṯoṯembeya				
2541	240	c	1	أُوٖنْڠَ	uwenga	uwenga	uwenga				
2542	240	c	2	أُنَ	una	una	una				
2543	240	c	3	خَطَرِ	khaṭari	hatari	khaṭari				
2544	240	d	1	مَمْبٗ	mambo	mambo	mambo				
2545	240	d	2	يَكِتُمِلِيَ	yakiṯumiliya	yakitumiliya	yakiṯumiliya				
2576	243	d	1	مْكٖوٖ	mkewe	mkewe	mkewe				
2556	242	a	1	فَتُمَ	faṯuma	fatuma	faṯuma				
2557	242	a	2	أَكَنُطُمُ	akanuṭumu	akanutumu	akanuṭumu				
2577	243	d	2	كَمُئٖنْدٖيَ	kamuenḏeya	kamuendeya	kamuenḏeya				
2567	243	a	1	عَلِيْ	'alii	'alii	'alii				
2568	243	a	2	هَپٗ	hapo	hapo	hapo				
2558	242	b	1	كْوَنِ	kwani	kwani	kwani				
2559	242	b	2	سِ	si	si	si				
2560	242	b	3	مْوَنَ	mwana	mwana	mwana				
2561	242	b	4	حَرَمُ	ḥaramu	haramu	ḥaramu				
2569	243	a	3	كَسٖمَ	kasema	kasema	kasema				
2562	242	c	1	مْوَنَ	mwana	mwana	mwana				
2594	245	b	3	طَبِيَ	ṭabiya	tabiya	ṭabiya				
2570	243	b	1	هٖلَ	hela	hela	hela				
2571	243	b	2	نْدٗوْ	nḏoo	ndoo	nḏoo				
2572	243	b	3	فَطُمَ	faṭuma	fatuma	faṭuma				
2578	244	a	1	أَكَمُؤُزَ	akamuuza	akamuuza	akamuuza				
2579	244	a	2	أُ	u	u	u				
2580	244	a	3	نَنِ	nani	nani	nani				
2573	243	c	1	أَكَئِنُكَ	akainuka	akainuka	akainuka				
2574	243	c	2	كْوَ	kwa	kwa	kwa				
2575	243	c	3	هِمَ	hima	hima	hima				
2587	244	d	1	يَ	ya	ya	ya				
2588	244	d	2	مَتُنْڠُ	maṯungu	matungu	maṯungu				
2589	244	d	3	هُكْوَمْبِيَ	hukwambiya	hukwambiya	hukwambiya				
2581	244	b	1	مْبٗنَ	mbona	mbona	mbona				
2582	244	b	2	أُنَ	una	una	una				
2584	244	c	1	فَتُمَ	faṯuma	fatuma	faṯuma				
2585	244	c	2	أَكَمْبَ	akamba	akamba	akamba				
2586	244	c	3	كُنِ	kuni	kuni	kuni				
2590	245	a	1	أَكَمْجِبُ	akamjibu	akamjibu	akamjibu				
2591	245	a	2	تَمْكٗ	ṯamko	tamko	ṯamko				
2595	245	b	4	يَكٗ	yako	yako	yako				
2597	245	c	2	سِ	si	si	si				
2592	245	b	1	هِيٗ	hiyo	hiyo	hiyo				
2593	245	b	2	سِ	si	si	si				
2598	245	c	3	كِجَنَ	kijana	kijana	kijana				
2599	245	c	4	چَكٗ	chako	chako	chako				
2601	245	d	2	هَيٗ	hayo	hayo	hayo				
2596	245	c	1	مِمِ	mimi	mimi	mimi				
2602	245	d	3	هُنَمْبِيَ	hunambiya	hunambiya	hunambiya				
2604	246	a	2	أَكَبَئِنِ	akabaini	akabaini	akabaini				
2600	245	d	1	أَمْبَ	amba	amba	amba				
2603	246	a	1	فَتُمَ	faṯuma	fatuma	faṯuma				
2665	251	a	3	مْڠٖنِ	mgeni	mgeni	mgeni				
2635	248	d	1	نَ	na	na	na				
2605	246	b	1	سِ	si	si	si				
2606	246	b	2	إِلٖ	ile	ile	ile				
2607	246	b	3	پٖٹٖ	peţe	pete	peţe				
2608	246	b	4	چَنْدَنِ	chanḏani	chandani	chanḏani				
2636	248	d	2	أُتَكَلٗ	uṯakalo	utakalo	uṯakalo				
2637	248	d	3	نَمْبِيَ	nambiya	nambiya	nambiya				
2609	246	c	1	يَلٗنْڠِيَ	yalongiya	yalongiya	yalongiya				
2610	246	c	2	كِسِمَنِ	kisimani	kisimani	kisimani				
2611	246	d	1	آٹِ	ţi	ti	ţi				
2612	246	d	2	زِيَپٗ	ziyapo	ziyapo	ziyapo				
2613	246	d	3	هُٹِيَ	huţiya	hutiya	huţiya				
2677	252	b	2	أَمٖصِفِكَ	ameṣifika	amesifika	ameṣifika				
2653	250	b	1	يٖيٖ	yeye	yeye	yeye				
2654	250	b	2	نَ	na	na	na				
2614	247	a	1	عَلِيْ	'alii	'alii	'alii				
2615	247	a	2	أَكَمْبَ	akamba	akamba	akamba				
2616	247	a	3	هَكِكَ	hakika	hakika	hakika				
2638	249	a	1	فَتُمَ	faṯuma	fatuma	faṯuma				
2639	249	a	2	كٖٹَ	keţa	keta	keţa				
2617	247	b	1	نْدِپٗ	nḏipo	ndipo	nḏipo				
2618	247	b	2	أُكَكَسِرِكَ	ukakasirika	ukakasirika	ukakasirika				
2640	249	a	3	قَوْلِ	qawli	qauli	qawli				
2619	247	c	1	پَلٖ	pale	pale	pale				
2620	247	c	2	أُنْڠٖلِؤُدِكَ	ungeliuḏika	ungeliudika	ungeliuḏika				
2621	247	d	1	كَمَ	kama	kama	kama				
2622	247	d	2	كِلٖ	kile	kile	kile				
2623	247	d	3	نَكْوَمْبِيَ	nakwambiya	nakwambiya	nakwambiya				
2655	250	b	3	مْوَنَ	mwana	mwana	mwana				
2656	250	b	4	نْيُمْبَنِ	nyumbani	nyumbani	nyumbani				
2624	248	a	1	نَ	na	na	na				
2625	248	a	2	سَسَ	sasa	sasa	sasa				
2626	248	a	3	نِنْڠٖكُؤُذِ	ningekuudhi	ningekuudhi	ningekuudhi				
2641	249	b	1	كِٹُ	kiţu	kitu	kiţu				
2627	248	b	1	نْدُڠُ	nḏugu	ndugu	nḏugu				
2628	248	b	2	يَنْڠُ	yangu	yangu	yangu				
2629	248	b	3	وَتَ	waṯa	wata	waṯa				
2630	248	b	4	غَرَضِ	ḡaraḍi	gharadhi	ḡaraḍi				
2642	249	b	2	سِ	si	si	si				
2643	249	b	3	يَ	ya	ya	ya				
2644	249	b	4	كُلَ	kula	kula	kula				
2645	249	b	5	دَلِيْلِ	ḏalı̄li	dalili	ḏalı̄li				
2631	248	c	1	مٗيٗ	moyo	moyo	moyo				
2632	248	c	2	وَكٖ	wake	wake	wake				
2633	248	c	3	أُوٖ	uwe	uwe	uwe				
2634	248	c	4	رَضِ	raḍi	radhi	raḍi				
2666	251	b	1	هَيَزٗوٖيَ	hayazoweya	hayazoweya	hayazoweya				
2646	249	c	1	أُوَپٗ	uwapo	uwapo	uwapo				
2647	249	c	2	أُمٖكُبَلِ	umekubali	umekubali	umekubali				
2667	251	b	2	زِٹَنِ	ziţani	zitani	ziţani				
2657	250	c	1	نَوٖ	nawe	nawe	nawe				
2648	249	d	1	رَضِ	raḍi	radhi	raḍi				
2649	249	d	2	نِمٖكْوٖلٖيَ	nimekweleya	nimekweleya	nimekweleya				
2658	250	c	2	نٖنْدَپٗ	nenḏapo	nendapo	nenḏapo				
2659	250	c	3	زِٹَنِ	ziţani	zitani	ziţani				
2650	250	a	1	وَكَكٖتِ	wakakeṯi	wakaketi	wakakeṯi				
2651	250	a	2	كْوَ	kwa	kwa	kwa				
2652	250	a	3	لِسَنِ	lisani	lisani	lisani				
2660	250	d	1	وَچٖنْدَ	wachenḏa	wachenda	wachenḏa				
2661	250	d	2	وٗتٖ	woṯe	wote	woṯe				
2662	250	d	3	پَمٗيَ	pamoya	pamoya	pamoya				
2673	252	a	1	هَتَ	haṯa	hata	haṯa				
2674	252	a	2	أَكِتِمُ	akiṯimu	akitimu	akiṯimu				
2663	251	a	1	جَعْفَرِ	ja'fari	ja'fari	ja'fari				
2664	251	a	2	نِ	ni	ni	ni				
2675	252	a	3	مْوَكَ	mwaka	mwaka	mwaka				
2668	251	c	1	مَهَلَ	mahala	mahala	mahala				
2669	251	c	2	پَ	pa	pa	pa				
2670	251	c	3	مَيْتِنِ	mayṯini	maytini	mayṯini				
2671	251	d	1	عَلِيْ	'alii	'alii	'alii				
2672	251	d	2	أَكِمْوٖنْدٖلٖيَ	akimwenḏeleya	akimwendeleya	akimwenḏeleya				
2680	252	c	3	هَكِكَ	hakika	hakika	hakika				
2676	252	b	1	زِٹَنِ	ziţani	zitani	ziţani				
2681	252	d	1	هُتِنْدَ	huṯinḏa	hutinda	huṯinḏa				
2678	252	c	1	سَبَا	sabā	saba	sabā				
2679	252	c	2	مِيَ	miya	miya	miya				
2684	253	a	2	مْوَكَ	mwaka	mwaka	mwaka				
2685	253	a	3	أُكِزِدِ	ukiziḏi	ukizidi	ukiziḏi				
2682	252	d	2	أَسِپٗيُوَ	asipoyuwa	asipoyuwa	asipoyuwa				
2687	253	b	2	أَكٖنْدَ	akenḏa	akenda	akenḏa				
2683	253	a	1	هَتَ	haṯa	hata	haṯa				
2688	253	b	3	جِهَدِ	jihaḏi	jihadi	jihaḏi				
2690	253	c	2	مٗيَ	moya	moya	moya				
2686	253	b	1	هَپٗ	hapo	hapo	hapo				
2691	253	c	3	مَيَهُدِ	mayahuḏi	mayahudi	mayahuḏi				
2693	253	d	2	هَتَ	haṯa	hata	haṯa				
2689	253	c	1	لَكِ	laki	laki	laki				
2755	260	b	1	نَ	na	na	na				
2692	253	d	1	هَكُنَ	hakuna	hakuna	hakuna				
2694	253	d	3	مْمٗيَ	mmoya	mmoya	mmoya				
2721	256	d	1	أَكُسَلِمُ	akusalimu	akusalimu	akusalimu				
2722	256	d	2	نَبِيَ	nabiya	nabiya	nabiya				
2695	254	a	1	أَلِپٗكُيَ	alipokuya	alipokuya	alipokuya				
2696	254	a	2	مُئِنِ	muini	muini	muini				
2697	254	b	1	عَلِيْ	'alii	'alii	'alii				
2698	254	b	2	أَكَبَئِنِ	akabaini	akabaini	akabaini				
2738	258	c	1	كَئِنُكَ	kainuka	kainuka	kainuka				
2739	258	c	2	نَ	na	na	na				
2699	254	c	1	أَكَمْوَمْبِيَ	akamwambiya	akamwambiya	akamwambiya				
2700	254	c	2	أَمِنِ	amini	amini	amini				
2723	257	a	1	أَكَتَمْكَ	akaṯamka	akatamka	akaṯamka				
2724	257	a	2	أَمِيْنِ	amı̄ni	amini	amı̄ni				
2701	254	d	1	نِنَ	nina	nina	nina				
2702	254	d	2	يَمْبٗ	yambo	yambo	yambo				
2703	254	d	3	يَكْوَمْبِيَ	yakwambiya	yakwambiya	yakwambiya				
2740	258	c	3	رَسُوْلِ	rasūli	rasuli	rasūli				
2704	255	a	1	نَپٖنْدَ	napenḏa	napenda	napenḏa				
2705	255	a	2	سَسَ	sasa	sasa	sasa				
2706	255	a	3	بَشِرِ	bashiri	bashiri	bashiri				
2725	257	b	1	عَلِيْ	'alii	'alii	'alii				
2707	255	b	1	َٖنْدٖ	aenḏe	aende	aenḏe				
2708	255	b	2	پْوٖكٖ	pweke	pweke	pweke				
2709	255	b	3	جَعْفَرِ	ja'fari	ja'fari	ja'fari				
2726	257	b	2	ٹْوٖنْدٖ	ţwenḏe	twende	ţwenḏe				
2727	257	b	3	نْيُمْبَنِ	nyumbani	nyumbani	nyumbani				
2710	255	c	1	أَكَپِجٖ	akapije	akapije	akapije				
2711	255	c	2	مَكُفَرِ	makufari	makufari	makufari				
2712	255	d	1	هُتٗشَ	huṯosha	hutosha	huṯosha				
2713	255	d	2	كِمْوَنْڠَلِيَ	kimwangaliya	kimwangaliya	kimwangaliya				
2714	256	a	1	أَكَشُكَ	akashuka	akashuka	akashuka				
2715	256	a	2	جِبْرِيْلِ	jibrı̄li	jibrili	jibrı̄li				
2756	260	b	2	حَسَنِ	ḥasani	hasani	ḥasani				
2750	259	d	1	أُيَاءٗ	uyao	uyao	uyao				
2716	256	b	1	أَكمْوَمْبِيَ	akmwambiya	akmwambiya	akmwambiya				
2717	256	b	2	رَسُوْلِ	rasūli	rasuli	rasūli				
2728	257	c	1	مْوَنٗ	mwano	mwano	mwano				
2729	257	c	2	هُيٗ	huyo	huyo	huyo				
2730	257	c	3	يَقِيْنِ	yaqı̄ni	yaqini	yaqı̄ni				
2718	256	c	1	هَوٖكَ	haweka	haweka	haweka				
2719	256	c	2	سِمْبَ	simba	simba	simba				
2720	256	c	3	وَوِلِ	wawili	wawili	wawili				
2751	259	d	2	كُكْوَنْدَمِيَ	kukwanḏamiya	kukwandamiya	kukwanḏamiya				
2741	258	d	1	هَپٗ	hapo	hapo	hapo				
2742	258	d	2	وَكَنْدَمَ	wakanḏama	wakandama	wakanḏama				
2731	257	d	1	هُئِفَرِكِ	huifariki	huifariki	huifariki				
2732	257	d	2	دُنِيَ	ḏuniya	duniya	ḏuniya				
2743	258	d	3	نْدِيَ	nḏiya	ndiya	nḏiya				
2733	258	a	1	چَمْبِوَ	chambiwa	chambiwa	chambiwa				
2734	258	a	2	هِيٗ	hiyo	hiyo	hiyo				
2735	258	a	3	قَوْلِ	qawli	qauli	qawli				
2736	258	b	1	هَپٗ	hapo	hapo	hapo				
2737	258	b	2	أَسِيَمُهَلِ	asiyamuhali	asiyamuhali	asiyamuhali				
2757	260	b	3	نَ	na	na	na				
2744	259	a	1	أَكِپَٹَ	akipaţa	akipata	akipaţa				
2745	259	a	2	مْلَنْڠٗنِ	mlangoni	mlangoni	mlangoni				
2758	260	b	4	حُسَيْنِ	ḥusayni	husayni	ḥusayni				
2746	259	b	1	فَتُمَ	faṯuma	fatuma	faṯuma				
2747	259	b	2	أَكَبَئِنِ	akabaini	akabaini	akabaini				
2752	260	a	1	مْوَنٗ	mwano	mwano	mwano				
2753	260	a	2	أَلِپٗ	alipo	alipo	alipo				
2748	259	c	1	أَلِهُتٗكَ	alihuṯoka	alihutoka	alihuṯoka				
2749	259	c	2	حَسَنِ	ḥasani	hasani	ḥasani				
2754	260	a	3	كِٹِنِ	kiţini	kitini	kiţini				
2764	261	a	2	كِٹِنِ	kiţini	kitini	kiţini				
2761	260	d	1	بَبَنْڠُ	babangu	babangu	babangu				
2762	260	d	2	نَمْكُلِيَ	namkuliya	namkuliya	namkuliya				
2759	260	c	1	غَفُلَ	ḡafula	ghafula	ḡafula				
2760	260	c	2	أَكَبَئِنِ	akabaini	akabaini	akabaini				
2766	261	b	2	فِرَشَنِ	firashani	firashani	firashani				
2763	261	a	1	أَمٖئِنُكَ	ameinuka	ameinuka	ameinuka				
2768	261	c	2	مْوَنْڠَلِيِنِ	mwangaliyini	mwangaliyini	mwangaliyini				
2765	261	b	1	أَمٖپَنْدَ	amepanḏa	amepanda	amepanḏa				
2770	261	d	2	لَلٗمْزِدِيَ	lalomziḏiya	lalomzidiya	lalomziḏiya				
2767	261	c	1	نَاءٖ	nae	nae	nae				
2772	262	a	2	أَكٖنْدَ	akenḏa	akenda	akenḏa				
2769	261	d	1	يَمْبٗ	yambo	yambo	yambo				
2773	262	a	3	بَشِيْرِ	bashı̄ri	bashiri	bashı̄ri				
2775	262	b	2	عَلِىْ	'alii	'alii	'alii				
2771	262	a	1	هَپٗ	hapo	hapo	hapo				
2776	262	b	3	حَىْدَرِ	ḥayḏari	haydari	ḥayḏari				
2774	262	b	1	نَ	na	na	na				
2835	268	b	2	أَكَمُوٖكَ	akamuweka	akamuweka	akamuweka				
2777	262	c	1	كِمْوٗنَ	kimwona	kimwona	kimwona				
2778	262	c	2	جَعْفَرِ	ja'fari	ja'fari	ja'fari				
2806	265	b	1	أَكَمْبَ	akamba	akamba	akamba				
2807	265	b	2	نِپَ	nipa	nipa	nipa				
2779	262	d	1	هَپٗ	hapo	hapo	hapo				
2780	262	d	2	بَبَكٖ	babake	babake	babake				
2781	262	d	3	كَلِيَ	kaliya	kaliya	kaliya				
2808	265	b	3	يَسِنِ	yasini	yasini	yasini				
2782	263	a	1	أَكَلِيَ	akaliya	akaliya	akaliya				
2783	263	a	2	كِبَنِ	kibani	kibani	kibani				
